file_name,path,cluster_id,sample_rate,channels,sample_width,frame_count,duration_s,trimmed_duration_s,trim_start_frame,trim_end_frame,peak_abs,rms,crest_factor,zero_crossing_rate,silence_ratio,trimmed_fraction,burst_count,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,dominant_freq_hz,low_band_ratio,mid_band_ratio,high_band_ratio,provisional_tags
2330.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2330.wav,2,44100,1,2,96746,2.193786848072562,1.100907029478458,3608,52158,1.0,0.06947598606348038,14.393462499205086,0.08072768618533258,0.7926115808405515,0.4981704669960515,2,210.79132735937313,1072.8390583502855,0.004148613194472298,88.10916580844491,0.883678116561154,0.10766642662202906,0.008655456816817028,mid-length|low-heavy|tonal|long-tail
2384.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2384.wav,2,44100,1,2,118250,2.68140589569161,2.5945351473922904,3828,118247,1.0,0.06381145119667053,15.671168438372337,0.05341271384958858,0.7917885835095138,0.03239746300211421,3,235.31583940390237,790.2137054637767,0.0029751895481570883,74.69329833984375,0.7876106914781189,0.205357690521883,0.007031617999997715,sustained|low-heavy|tonal
2517.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2517.wav,4,44100,1,2,85994,1.9499773242630385,1.870294784580499,3450,85930,1.0,0.08376944810152054,11.937526421185154,0.08489063063272592,0.774716840709817,0.040863316045305464,3,577.3051660499883,632.4548644726883,0.0017726795594646982,106.99310302734375,0.25689496293785824,0.737844282869273,0.005260754192868766,mid-length|tonal
2581.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2581.wav,0,44100,1,2,186346,4.225532879818594,4.052108843537415,7463,186161,1.0,0.07493267953395844,13.345312168462014,0.08908744532989885,0.8195077973232588,0.04104193274875767,9,1123.0145018025646,1232.3550596609698,0.012535331968075351,868.7301635742188,0.06675642771572102,0.8725708531240189,0.060672719160260034,sustained|staccato|tonal
2629.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2629.wav,0,44100,1,2,89578,2.03124716553288,1.719455782312925,11127,86955,1.0,0.035402778536081314,28.2463705209136,0.19644551614811837,0.9475205965750519,0.15349751054946525,5,1468.4205686894697,2823.218157807621,0.06063580340881305,403.07464599609375,0.019749240897140908,0.8592851262910397,0.12096563281181935,mid-length|staccato|sparse|peaky|buzzy
2644.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2644.wav,0,44100,1,2,60906,1.3810884353741497,1.1258049886621315,3509,53157,1.0,0.05454735830426216,18.332693481177493,0.0794680239717593,0.8701113190818639,0.18484221587364136,3,1114.807088357394,1153.2760995258257,0.008746098691439497,508.96914276506607,0.0164178940967957,0.861437462827568,0.1221446430756362,mid-length|tonal|peaky
2773.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2773.wav,4,44100,1,2,75242,1.7061678004535148,1.6191609977324264,3224,74629,1.0,0.10194011777639389,9.809680642056001,0.14812402812296488,0.7481725631960873,0.05099545466627686,5,676.6684476701691,532.4805880915624,0.0004267375591823309,282.623291015625,0.1215850302695845,0.856868291688582,0.02154667804183315,mid-length|staccato|tonal
2799.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2799.wav,4,44100,1,2,78826,1.787437641723356,1.7164399092970521,3131,78826,1.0,0.109454445540905,9.136220964421979,0.07803361877576911,0.6350696470707634,0.03972039682338313,5,413.45626854725805,596.7011968602005,0.0022413681121145517,195.81756591796875,0.44731566885049684,0.5403231837796256,0.012361147369877642,mid-length|staccato|low-heavy|tonal
2830.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/2830.wav,0,44100,1,2,114666,2.600136054421769,2.3855102040816325,8840,114041,1.0,0.06529280543327332,15.315623112901172,0.06176252561810491,0.8779324298397083,0.08254408455863116,5,713.8035128221271,1721.308275488481,0.014934336740671773,246.2860107421875,0.2714398684084161,0.7058214392149045,0.022738692376679342,sustained|staccato|tonal
3120.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/3120.wav,0,44100,1,2,71658,1.6248979591836734,1.510204081632653,3112,69712,1.0,0.06317014247179031,15.830263489536481,0.1488758948881477,0.8580619051606241,0.07058528008038178,2,1438.365033361732,2682.157225573832,0.035026515320333615,459.59930419921875,0.1804850038889673,0.6220395190260649,0.19747547708496768,mid-length
